record_id,family,family_role,family_note,hull,reference_frame,window,frames,discard,seed_index,n_grid,dx_m,depth_m,depth_cells,v_car_ms,v_water_ms,v_rel_mag_ms,v_rel_angle_deg_from_broadside,force_horiz_mag_N,force_mean_x_N,force_mean_y_N,force_mean_z_N,torque_note,fz_settle_N,f_buoy_analytic_N,fz_settle_over_analytic_diagnostic,stream_established_frac,bc_per_frame,bc_per_frame_auto,wrench_dt_mode,n_water,water_layers,substeps_effective,engine,body_is_free,verdict_reportable
M2s1_g96_vc2.2000_vw0.5000_r1,M2s1,surface,"settled 20-cell surface at n_grid=96, resolution check",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,1,96,0.0981431491013306,0.3,3.056759465607291,2.2,0.5,2.2561028345356955,-77.19573393471326,2178.7476985191706,959.514081954956,-1956.0864654541015,3245.6261322021483,"torque is about the collider centre, not the CG; not carried in this table",7540.576080322266,4468.62177,1.68745006143634,0.7642900211871959,8,2,frame,164351,6,16,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M2s1_g96_vc2.2000_vw1.0000_r1,M2s1,surface,"settled 20-cell surface at n_grid=96, resolution check",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,1,96,0.0981431491013306,0.3,3.056759465607291,2.2,1.0,2.4166091947189146,-65.55604521958347,2448.599669578533,1351.6671310424804,-2041.7238571166993,3596.4874526977537,"torque is about the collider centre, not the CG; not carried in this table",7540.580291748047,4468.62177,1.6874510038803412,0.7444524295526007,8,2,frame,164351,6,16,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M2s1_g96_vc2.2000_vw2.0000_r1,M2s1,surface,"settled 20-cell surface at n_grid=96, resolution check",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,1,96,0.0981431491013306,0.3,3.056759465607291,2.2,2.0,2.973213749463701,-47.72631099390627,2383.139375354755,1422.537286376953,-1911.9992027282715,3898.556011962891,"torque is about the collider centre, not the CG; not carried in this table",7540.576080322266,4468.62177,1.68745006143634,0.7621662271508264,8,2,frame,164351,6,16,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M2s1_g96_vc2.2000_vw3.0000_r1,M2s1,surface,"settled 20-cell surface at n_grid=96, resolution check",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,1,96,0.0981431491013306,0.3,3.056759465607291,2.2,3.0,3.7202150475476548,-36.25383773744479,5306.223648292385,4761.377597045898,-2342.0701919555663,7782.292630004883,"torque is about the collider centre, not the CG; not carried in this table",7540.576263427734,4468.62177,1.687450102412166,0.7200495924563767,8,3,frame,164351,6,16,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M2s1_g96_vc4.5000_vw0.5000_r1,M2s1,surface,"settled 20-cell surface at n_grid=96, resolution check",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,1,96,0.0981431491013306,0.3,3.056759465607291,4.5,0.5,4.527692569068709,-83.6598082540901,6244.5576502318245,2600.674185180664,-5677.234716796875,12178.963659667968,"torque is about the collider centre, not the CG; not carried in this table",7540.577453613281,4468.62177,1.687450368755036,0.7805868350877992,8,4,frame,164351,6,16,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M2s1_g96_vc4.5000_vw1.0000_r1,M2s1,surface,"settled 20-cell surface at n_grid=96, resolution check",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,1,96,0.0981431491013306,0.3,3.056759465607291,4.5,1.0,4.6097722286464435,-77.47119229084849,7798.3528766923355,4262.1740447998045,-6530.557403564453,14720.665979003907,"torque is about the collider centre, not the CG; not carried in this table",7540.577728271484,4468.62177,1.6874504302187752,0.7699087703929228,8,4,frame,164351,6,16,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M2s1_g96_vc4.5000_vw2.0000_r1,M2s1,surface,"settled 20-cell surface at n_grid=96, resolution check",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,1,96,0.0981431491013306,0.3,3.056759465607291,4.5,2.0,4.924428900898052,-66.03751102542182,12193.458689986437,6437.308303833008,-10355.747033691407,18524.31658935547,"torque is about the collider centre, not the CG; not carried in this table",7540.575622558594,4468.62177,1.6874499589967746,0.7197605998245712,8,4,frame,164351,6,16,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M2s1_g96_vc4.5000_vw3.0000_r1,M2s1,surface,"settled 20-cell surface at n_grid=96, resolution check",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,1,96,0.0981431491013306,0.3,3.056759465607291,4.5,3.0,5.408326913195984,-56.309932474020215,12556.226841376703,7647.368594360351,-9958.744201660156,18173.816345214844,"torque is about the collider centre, not the CG; not carried in this table",7540.576904296875,4468.62177,1.6874502458275575,0.7250702809064815,8,4,frame,164351,6,16,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M2s1_g96_vc6.7000_vw0.5000_r1,M2s1,surface,"settled 20-cell surface at n_grid=96, resolution check",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,1,96,0.0981431491013306,0.3,3.056759465607291,6.7,0.5,6.71863081289633,-85.73210669970919,11123.05572998123,4357.031732177735,-10234.189916992187,22835.597875976564,"torque is about the collider centre, not the CG; not carried in this table",7540.577178955078,4468.62177,1.6874503072912967,0.8166535716961061,8,5,frame,164351,6,16,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M2s1_g96_vc6.7000_vw1.0000_r1,M2s1,surface,"settled 20-cell surface at n_grid=96, resolution check",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,1,96,0.0981431491013306,0.3,3.056759465607291,6.7,1.0,6.774215821775979,-81.5110561194953,14720.129061638214,8058.693228149414,-12318.265423583984,24374.37520751953,"torque is about the collider centre, not the CG; not carried in this table",7540.576171875,4468.62177,1.687450081924253,0.7725338144587078,8,5,frame,164351,6,16,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M2s1_g96_vc6.7000_vw2.0000_r1,M2s1,surface,"settled 20-cell surface at n_grid=96, resolution check",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,1,96,0.0981431491013306,0.3,3.056759465607291,6.7,2.0,6.992138442565336,-73.37924308610795,19902.26672476717,12009.763067626953,-15870.28077392578,24892.685913085938,"torque is about the collider centre, not the CG; not carried in this table",7540.575347900391,4468.62177,1.6874498975330354,0.7181540216300405,8,5,frame,164351,6,16,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M2s1_g96_vc6.7000_vw3.0000_r1,M2s1,surface,"settled 20-cell surface at n_grid=96, resolution check",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,1,96,0.0981431491013306,0.3,3.056759465607291,6.7,3.0,7.340980860893182,-65.87901688055742,21585.427573650053,12013.115765380859,-17933.648071289062,26909.6939453125,"torque is about the collider centre, not the CG; not carried in this table",7540.574798583984,4468.62177,1.687449774605557,0.7520842202675544,8,5,frame,164351,6,16,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M2s1_g96_vc8.9000_vw0.5000_r1,M2s1,surface,"settled 20-cell surface at n_grid=96, resolution check",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,1,96,0.0981431491013306,0.3,3.056759465607291,8.9,0.5,8.914033879226622,-86.78451600825179,16505.33416413253,4827.452616882324,-15783.591387939454,34258.82071533203,"torque is about the collider centre, not the CG; not carried in this table",7540.573883056641,4468.62177,1.6874495697264262,0.8425646311475261,8,7,frame,164351,6,16,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M2s1_g96_vc8.9000_vw1.0000_r1,M2s1,surface,"settled 20-cell surface at n_grid=96, resolution check",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,1,96,0.0981431491013306,0.3,3.056759465607291,8.9,1.0,8.95600357302296,-83.58915997976756,19160.575777950493,6322.371713256836,-18087.434313964844,33253.7236328125,"torque is about the collider centre, not the CG; not carried in this table",7540.571044921875,4468.62177,1.687448934601121,0.811960831379269,8,7,frame,164351,6,16,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M2s1_g96_vc8.9000_vw2.0000_r1,M2s1,surface,"settled 20-cell surface at n_grid=96, resolution check",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,1,96,0.0981431491013306,0.3,3.056759465607291,8.9,2.0,9.121951545584968,-77.33493623495764,25622.83220005536,11691.139666748048,-22800.14875488281,28747.91472167969,"torque is about the collider centre, not the CG; not carried in this table",7540.573516845703,4468.62177,1.6874494877747739,0.7993552707992571,8,7,frame,164351,6,16,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M2s1_g96_vc8.9000_vw3.0000_r1,M2s1,surface,"settled 20-cell surface at n_grid=96, resolution check",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,1,96,0.0981431491013306,0.3,3.056759465607291,8.9,3.0,9.392017887546851,-71.37213682354495,28598.46627176771,13622.602648925782,-25145.51590576172,29380.690063476562,"torque is about the collider centre, not the CG; not carried in this table",7540.573883056641,4468.62177,1.6874495697264262,0.7981651876129783,8,7,frame,164351,6,16,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M3m1.0_g64_vc0.0000_vw1.0000_r1,M3m1.0,arc,"iso-|v_rel| arc at a stated magnitude, nine splits, settled",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,,64,0.1472147236519959,0.3,2.037839643738194,0.0,1.0,1.0,-0.0,463.4900615538126,463.3355142434438,-11.968224593500297,512.5566032409668,"torque is about the collider centre, not the CG; not carried in this table",9149.197448730469,4468.62177,2.047431606351967,0.97193443775177,4,1,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M3m1.0_g64_vc0.1951_vw0.9808_r1,M3m1.0,arc,"iso-|v_rel| arc at a stated magnitude, nine splits, settled",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,,64,0.1472147236519959,0.3,2.037839643738194,0.19509,0.980785,0.999999662162443,-11.249985038650442,893.5245609593295,759.4338567415873,-470.7933286190033,783.9713177363078,"torque is about the collider centre, not the CG; not carried in this table",9149.203308105469,4468.62177,2.0474329175784036,0.9147351502888047,4,1,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M3m1.0_g64_vc0.3827_vw0.9239_r1,M3m1.0,arc,"iso-|v_rel| arc at a stated magnitude, nine splits, settled",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,,64,0.1472147236519959,0.3,2.037839643738194,0.382683,0.92388,1.0000002664444645,-22.49996686279751,797.9355246131078,720.0498719215393,-343.8448536554972,764.3178734143575,"torque is about the collider centre, not the CG; not carried in this table",9149.2001953125,4468.62177,2.047432220989359,0.9138658195905771,4,1,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M3m1.0_g64_vc0.5556_vw0.8315_r1,M3m1.0,arc,"iso-|v_rel| arc at a stated magnitude, nine splits, settled",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,,64,0.1472147236519959,0.3,2.037839643738194,0.55557,0.83147,1.0000001928999815,-33.74997655790137,626.1928246266493,540.1273978233337,-316.8277887662252,816.2613776842753,"torque is about the collider centre, not the CG; not carried in this table",9149.193969726562,4468.62177,2.04743082781127,0.9247590309142182,4,1,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M3m1.0_g64_vc0.7071_vw0.7071_r1,M3m1.0,arc,"iso-|v_rel| arc at a stated magnitude, nine splits, settled",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,,64,0.1472147236519959,0.3,2.037839643738194,0.707107,0.707107,1.0000003094489522,-45.0,630.0291555227043,411.52886114120486,-477.0542246500651,879.6254179636637,"torque is about the collider centre, not the CG; not carried in this table",9149.199829101562,4468.62177,2.047432139037707,0.9306028014960545,4,1,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M3m1.0_g64_vc0.8315_vw0.5556_r1,M3m1.0,arc,"iso-|v_rel| arc at a stated magnitude, nine splits, settled",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,,64,0.1472147236519959,0.3,2.037839643738194,0.83147,0.55557,1.0000001928999815,-56.25002344209864,823.8114126217905,415.3508296966553,-711.4414465268453,931.9781352361043,"torque is about the collider centre, not the CG; not carried in this table",9149.201477050781,4468.62177,2.047432507820142,0.9106380262970232,4,1,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M3m1.0_g64_vc0.9239_vw0.3827_r1,M3m1.0,arc,"iso-|v_rel| arc at a stated magnitude, nine splits, settled",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,,64,0.1472147236519959,0.3,2.037839643738194,0.92388,0.382683,1.0000002664444645,-67.5000331372025,970.2021034482938,486.98613929748535,-839.1284893671672,1005.9206715901693,"torque is about the collider centre, not the CG; not carried in this table",9149.200012207031,4468.62177,2.0474321800135327,0.9163691638102387,4,1,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M3m1.0_g64_vc0.9808_vw0.1951_r1,M3m1.0,arc,"iso-|v_rel| arc at a stated magnitude, nine splits, settled",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,,64,0.1472147236519959,0.3,2.037839643738194,0.980785,0.19509,0.999999662162443,-78.75001496134956,966.7063072726604,552.8994178136189,-792.9838070869446,926.2629512468974,"torque is about the collider centre, not the CG; not carried in this table",9149.197448730469,4468.62177,2.047431606351967,0.929944184009821,4,1,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M3m1.0_g64_vc1.0000_vw0.0000_r1,M3m1.0,arc,"iso-|v_rel| arc at a stated magnitude, nine splits, settled",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,,64,0.1472147236519959,0.3,2.037839643738194,1.0,0.0,1.0,-90.0,414.7700272156531,-5.009128329437226,-414.7397787888845,1028.1568227767943,"torque is about the collider centre, not the CG; not carried in this table",9149.196350097656,4468.62177,2.04743136049701,1.0104228258132935,4,1,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M3m2.0_g64_vc0.0000_vw2.0000_r1,M3m2.0,arc,"iso-|v_rel| arc at a stated magnitude, nine splits, settled",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,,64,0.1472147236519959,0.3,2.037839643738194,0.0,2.0,2.0,-0.0,909.3351030456024,908.9681052525838,-25.832407252987228,1160.3226175308228,"torque is about the collider centre, not the CG; not carried in this table",9149.202575683594,4468.62177,2.047432753675099,0.8524646162986755,4,1,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M3m2.0_g64_vc0.3902_vw1.9616_r1,M3m2.0,arc,"iso-|v_rel| arc at a stated magnitude, nine splits, settled",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,,64,0.1472147236519959,0.3,2.037839643738194,0.390181,1.961571,2.0000005002004375,-11.250007547156159,1795.1178104169292,1676.5071819941202,-641.6943368911743,1795.2318936665854,"torque is about the collider centre, not the CG; not carried in this table",9149.198181152344,4468.62177,2.0474317702552716,0.7626384905816402,4,1,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M3m2.0_g64_vc0.7654_vw1.8478_r1,M3m2.0,arc,"iso-|v_rel| arc at a stated magnitude, nine splits, settled",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,,64,0.1472147236519959,0.3,2.037839643738194,0.765367,1.847759,1.9999999916925,-22.50000429306048,1898.8841151257295,1742.349033355713,-754.9706806500752,1971.724849573771,"torque is about the collider centre, not the CG; not carried in this table",9149.20166015625,4468.62177,2.047432548795968,0.7587953234493974,4,1,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M3m2.0_g64_vc1.1111_vw1.6629_r1,M3m2.0,arc,"iso-|v_rel| arc at a stated magnitude, nine splits, settled",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,,64,0.1472147236519959,0.3,2.037839643738194,1.11114,1.662939,1.9999995543302003,-33.74999247380996,1676.9004085365914,1440.0533440272013,-859.2097220738729,2316.0251377105715,"torque is about the collider centre, not the CG; not carried in this table",9149.200927734375,4468.62177,2.0474323848926637,0.7626294845259568,4,1,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M3m2.0_g64_vc1.4142_vw1.4142_r1,M3m2.0,arc,"iso-|v_rel| arc at a stated magnitude, nine splits, settled",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,,64,0.1472147236519959,0.3,2.037839643738194,1.414214,1.414214,2.0000006188979045,-45.0,1279.297985126351,876.9287991523743,-931.4500609079997,2184.587924830119,"torque is about the collider centre, not the CG; not carried in this table",9149.199462890625,4468.62177,2.0474320570860542,0.7967128419211796,4,1,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M3m2.0_g64_vc1.6629_vw1.1111_r1,M3m2.0,arc,"iso-|v_rel| arc at a stated magnitude, nine splits, settled",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,,64,0.1472147236519959,0.3,2.037839643738194,1.662939,1.11114,1.9999995543302003,-56.25000752619004,2007.9732792511186,1013.7985936164856,-1733.2539057413737,2678.5682394663495,"torque is about the collider centre, not the CG; not carried in this table",9149.197265625,4468.62177,2.0474315653761406,0.7329665115074926,4,1,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M3m2.0_g64_vc1.8478_vw0.7654_r1,M3m2.0,arc,"iso-|v_rel| arc at a stated magnitude, nine splits, settled",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,,64,0.1472147236519959,0.3,2.037839643738194,1.847759,0.765367,1.9999999916925,-67.49999570693952,2208.24942190954,1039.8847472508749,-1948.077314122518,2758.8224662780763,"torque is about the collider centre, not the CG; not carried in this table",9149.201110839844,4468.62177,2.0474324258684895,0.7446059205747831,4,1,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M3m2.0_g64_vc1.9616_vw0.3902_r1,M3m2.0,arc,"iso-|v_rel| arc at a stated magnitude, nine splits, settled",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,,64,0.1472147236519959,0.3,2.037839643738194,1.961571,0.390181,2.0000005002004375,-78.74999245284384,1959.7545206214863,921.3972428003947,-1729.6429984410604,2419.270192845662,"torque is about the collider centre, not the CG; not carried in this table",9149.202392578125,4468.62177,2.0474327126992726,0.7695562297649708,4,1,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M3m2.0_g64_vc2.0000_vw0.0000_r1,M3m2.0,arc,"iso-|v_rel| arc at a stated magnitude, nine splits, settled",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,,64,0.1472147236519959,0.3,2.037839643738194,2.0,0.0,2.0,-90.0,652.2009129251456,-7.871185381400088,-652.1534138997396,1475.2113459904988,"torque is about the collider centre, not the CG; not carried in this table",9149.198913574219,4468.62177,2.047431934158576,0.8888685703277588,4,1,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M3m3.0_g64_vc0.0000_vw3.0000_r1,M3m3.0,arc,"iso-|v_rel| arc at a stated magnitude, nine splits, settled",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,,64,0.1472147236519959,0.3,2.037839643738194,0.0,3.0,3.0,-0.0,1882.3085809981123,1881.6324588775635,-50.44684130350749,2391.2456356048583,"torque is about the collider centre, not the CG; not carried in this table",9149.201477050781,4468.62177,2.047432507820142,0.8324256738026937,4,2,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M3m3.0_g64_vc0.5853_vw2.9424_r1,M3m3.0,arc,"iso-|v_rel| arc at a stated magnitude, nine splits, settled",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,,64,0.1472147236519959,0.3,2.037839643738194,0.585271,2.942356,3.000000162362829,-11.250000044323858,3580.2753327546484,3382.5644587198894,-1173.2984023412068,3430.081495666504,"torque is about the collider centre, not the CG; not carried in this table",9149.195251464844,4468.62177,2.047431114642053,0.6951205696399062,4,2,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M3m3.0_g64_vc1.1481_vw2.7716_r1,M3m3.0,arc,"iso-|v_rel| arc at a stated magnitude, nine splits, settled",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,,64,0.1472147236519959,0.3,2.037839643738194,1.14805,2.771639,3.000000258136822,-22.499991816303908,4219.495761729206,3843.728610229492,-1740.6593159357706,4069.161796061198,"torque is about the collider centre, not the CG; not carried in this table",9149.203125,4468.62177,2.0474328766025773,0.6882244365996107,4,2,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M3m3.0_g64_vc1.6667_vw2.4944_r1,M3m3.0,arc,"iso-|v_rel| arc at a stated magnitude, nine splits, settled",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,,64,0.1472147236519959,0.3,2.037839643738194,1.666711,2.494409,3.000000302800318,-33.75000304840626,3518.647029672192,3054.750429534912,-1746.2464696248373,4205.305829874675,"torque is about the collider centre, not the CG; not carried in this table",9149.203308105469,4468.62177,2.0474329175784036,0.7157855956098731,4,2,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M3m3.0_g64_vc2.1213_vw2.1213_r1,M3m3.0,arc,"iso-|v_rel| arc at a stated magnitude, nine splits, settled",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,,64,0.1472147236519959,0.3,2.037839643738194,2.12132,2.12132,2.9999995141332936,-45.0,2170.194803639753,1514.268481572469,-1554.5856204986571,3579.1024232228597,"torque is about the collider centre, not the CG; not carried in this table",9149.2001953125,4468.62177,2.047432220989359,0.7627760919137148,4,1,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M3m3.0_g64_vc2.4944_vw1.6667_r1,M3m3.0,arc,"iso-|v_rel| arc at a stated magnitude, nine splits, settled",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,,64,0.1472147236519959,0.3,2.037839643738194,2.494409,1.666711,3.000000302800318,-56.249996951593744,4036.1630362393,2077.689233525594,-3460.3207227071125,5450.293470255534,"torque is about the collider centre, not the CG; not carried in this table",9149.198181152344,4468.62177,2.0474317702552716,0.6946372736336318,4,2,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M3m3.0_g64_vc2.7716_vw1.1481_r1,M3m3.0,arc,"iso-|v_rel| arc at a stated magnitude, nine splits, settled",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,,64,0.1472147236519959,0.3,2.037839643738194,2.771639,1.14805,3.000000258136822,-67.5000081836961,4262.01839612195,2092.305262247721,-3713.0929827372233,5552.195206451416,"torque is about the collider centre, not the CG; not carried in this table",9149.202575683594,4468.62177,2.047432753675099,0.7031481041429553,4,2,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M3m3.0_g64_vc2.9424_vw0.5853_r1,M3m3.0,arc,"iso-|v_rel| arc at a stated magnitude, nine splits, settled",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,,64,0.1472147236519959,0.3,2.037839643738194,2.942356,0.585271,3.000000162362829,-78.74999995567615,3516.0977136036445,1601.9031297047934,-3129.9919320424397,4544.356511688233,"torque is about the collider centre, not the CG; not carried in this table",9149.197265625,4468.62177,2.0474315653761406,0.7215981196444713,4,2,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M3m3.0_g64_vc3.0000_vw0.0000_r1,M3m3.0,arc,"iso-|v_rel| arc at a stated magnitude, nine splits, settled",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,,64,0.1472147236519959,0.3,2.037839643738194,3.0,0.0,3.0,-90.0,923.7392945411996,-11.037041996452414,-923.6733556747437,1816.1467124303183,"torque is about the collider centre, not the CG; not carried in this table",9149.200561523438,4468.62177,2.047432302941011,0.8787615299224854,4,2,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M3m4.5_g64_vc0.0000_vw4.5000_r1,M3m4.5,arc,"iso-|v_rel| arc at a stated magnitude, nine splits, settled",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,,64,0.1472147236519959,0.3,2.037839643738194,0.0,4.5,4.5,-0.0,3801.775862829817,3801.300753148397,-60.102373570700486,6162.206601969401,"torque is about the collider centre, not the CG; not carried in this table",9149.197814941406,4468.62177,2.047431688303619,0.850862185160319,4,3,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M3m4.5_g64_vc0.8779_vw4.4135_r1,M3m4.5,arc,"iso-|v_rel| arc at a stated magnitude, nine splits, settled",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,,64,0.1472147236519959,0.3,2.037839643738194,0.877906,4.413534,4.500000145999109,-11.249993800451042,8552.3862218347,8232.666473388672,-2316.5735095977784,9020.854602559408,"torque is about the collider centre, not the CG; not carried in this table",9149.197082519531,4468.62177,2.0474315244003147,0.6879489247807697,4,2,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M3m4.5_g64_vc1.7221_vw4.1575_r1,M3m4.5,arc,"iso-|v_rel| arc at a stated magnitude, nine splits, settled",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,,64,0.1472147236519959,0.3,2.037839643738194,1.722075,4.157458,4.499999925265444,-22.499994252541505,8749.601984641207,7924.917286682129,-3708.263864517212,9259.547972615559,"torque is about the collider centre, not the CG; not carried in this table",9149.201477050781,4468.62177,2.047432507820142,0.6767356815091149,4,2,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M3m4.5_g64_vc2.5001_vw3.7416_r1,M3m4.5,arc,"iso-|v_rel| arc at a stated magnitude, nine splits, settled",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,,64,0.1472147236519959,0.3,2.037839643738194,2.500066,3.741613,4.499999760680549,-33.75000129197664,7886.11391393825,6801.223322041829,-3991.760762786865,9349.06079152425,"torque is about the collider centre, not the CG; not carried in this table",9149.198913574219,4468.62177,2.047431934158576,0.7377652333726641,4,2,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
